player,cricsheet_id,unique_name,key_cricinfo,key_bcci,key_bigbash,batting_hand,bowling_style,role
P Nissanka,8ee36b18,P Nissanka,1028655.0,,,Data not available,Data not available,Data not available
P Pustoslemsek,de6ad58b,P Pustoslemsek,515056.0,,,Data not available,Data not available,Data not available
P Rathnayake,c1fdfb46,P Rathnayake,1171180.0,,,Data not available,Data not available,Data not available
P Sarraf,82294960,P Sarraf,1072485.0,,,Data not available,Data not available,Data not available
P Sharma,d047f983,P Sharma,1342166.0,,,Data not available,Data not available,Data not available
P Silas,9f2e1944,P Silas,1107687.0,,,Data not available,Data not available,Data not available
P Subrayen,7ec9711d,P Subrayen,437438.0,,,Data not available,Data not available,Data not available
P Thongsa,62318525,P Thongsa,1167818.0,,,Data not available,Data not available,Data not available
P Useni,71fa64d6,P Useni,1276635.0,,,Data not available,Data not available,Data not available
P Utseya,9de271ef,P Utseya,55820.0,,,Data not available,Data not available,Data not available
P Zuze,04420914,P Zuze,1345178.0,,,Data not available,Data not available,Data not available
PA Hitchcock,27d1cc51,PA Hitchcock,37263.0,,,Data not available,Data not available,Data not available
PA Jaques,03252e44,PA Jaques,6060.0,,,Data not available,Data not available,Data not available
PA Nixon,f14c62e4,PA Nixon,18023.0,,,Data not available,Data not available,Data not available
PA Patel,b5da6c24,PA Patel,32242.0,UVyIQiICJXziLJOiKiAcO0ihJ1beJGe,,Data not available,Data not available,Data not available
PA Raikes,dfe5db8a,PA Raikes,298154.0,,,Data not available,Data not available,Data not available
PA de Silva,34ff9e07,PA de Silva,48462.0,,,Data not available,Data not available,Data not available
PA van Meekeren,4557dc54,PA van Meekeren,348109.0,,,Data not available,Data not available,Data not available
PADLR Sandakan,79aad751,PADLR Sandakan,429738.0,,,Data not available,Data not available,Data not available
PARP Perera,5f75a7c5,PARP Perera,653033.0,,,Data not available,Data not available,Data not available
PBB Rajapaksa,6c882e9a,PBB Rajapaksa,342619.0,,,Data not available,Data not available,Data not available
PC de Silva,b40ee8a8,PC de Silva,345825.0,,,Data not available,Data not available,Data not available
PD Blignaut,20ab5aad,PD Blignaut,1256934.0,,,Data not available,Data not available,Data not available
PD Collingwood,a386e91b,PD Collingwood,10772.0,,,Data not available,Data not available,Data not available
PD Hennessy,a3b9191a,PD Hennessy,1156621.0,,,Data not available,Data not available,Data not available
PD McGlashan,024fe464,PD McGlashan,37770.0,,,Data not available,Data not available,Data not available
PD Salt,3d284ca3,PD Salt,669365.0,,8012.0,Data not available,Data not available,Data not available
PE Kruger,39181592,PE Kruger,499560.0,,,Data not available,Data not available,Data not available
PF Gallagher,8e9d3dc4,PF Gallagher,1156458.0,,,Data not available,Data not available,Data not available
PG Fulton,10a2a1ff,PG Fulton,37091.0,,,Data not available,Data not available,Data not available
PHKD Mendis,08548b13,PHKD Mendis,784373.0,,,Data not available,Data not available,Data not available
PHT Kaushal,ef6aea67,PHT Kaushal,465797.0,,,Data not available,Data not available,Data not available
PJ Cummins,ded9240e,PJ Cummins,489889.0,,,Data not available,Data not available,Data not available
PJ Forrest,56c205b7,PJ Forrest,232285.0,,,Data not available,Data not available,Data not available
PJ Hughes,004c9e85,PJ Hughes,272364.0,,,Data not available,Data not available,Data not available
PJ Malan,f32d890a,PJ Malan,277390.0,,,Data not available,Data not available,Data not available
PJ Moor,a1d3540a,PJ Moor,333000.0,,,Data not available,Data not available,Data not available
PJ Ongondo,27cc4361,PJ Ongondo,24762.0,,,Data not available,Data not available,Data not available
PJ Wiseman,f39866f1,PJ Wiseman,38753.0,,,Data not available,Data not available,Data not available
PJ van Biljon,4025c262,PJ van Biljon,266268.0,,,Data not available,Data not available,Data not available
PJC Hoffmann,7157a72f,PJC Hoffmann,25432.0,,,Data not available,Data not available,Data not available
PJK Mooney,94edecfe,PJK Mooney,24261.0,,,Data not available,Data not available,Data not available
PK Matautaava,af19aa66,PK Matautaava,352286.0,,,Data not available,Data not available,Data not available
PKD Chase,8c2aa0f9,PKD Chase,524845.0,,,Data not available,Data not available,Data not available
PL Harris,fd093ca9,PL Harris,45568.0,,,Data not available,Data not available,Data not available
PL Mommsen,a56f4b65,PL Mommsen,461281.0,,,Data not available,Data not available,Data not available
PLS Gamage,08bae9d5,PLS Gamage,268845.0,,,Data not available,Data not available,Data not available
PM Liyanagamage,3ee0050f,PM Liyanagamage,826689.0,,,Data not available,Data not available,Data not available
PM Nevill,a22fb7b5,PM Nevill,6973.0,,,Data not available,Data not available,Data not available
PM Pushpakumara,b529630e,PM Pushpakumara,50205.0,,,Data not available,Data not available,Data not available
PM Seelaar,abbdca1a,PM Seelaar,208657.0,,,Data not available,Data not available,Data not available
PM Siddle,bd93fea4,PM Siddle,7898.0,,4242.0,Data not available,Data not available,Data not available
PP Chawla,98ae73b1,PP Chawla,32966.0,iJiI0ebJUILz1VOOiXAchCeKGiiJyQJ,,Data not available,Data not available,Data not available
PP Ojha,6c6591ab,PP Ojha,32130.0,JcUJhVXOiizCIi10GIeiAKyJObJQLei,,Data not available,Data not available,Data not available
PR Stirling,cf494ffe,PR Stirling,303427.0,,,Data not available,Data not available,Data not available
PR Surve,206efeb1,PR Surve,1338592.0,,,Data not available,Data not available,Data not available
PRP Boissevain,a300e810,PRP Boissevain,1036197.0,,,Data not available,Data not available,Data not available
PS Athavale,c2f12310,PS Athavale,1402600.0,,,Data not available,Data not available,Data not available
PS Masvaure,c4d740b3,PS Masvaure,232442.0,,,Data not available,Data not available,Data not available
PS Roberts,fd43bb69,PS Roberts,1442089.0,,,Data not available,Data not available,Data not available
PSP Handscomb,ada15e88,PSP Handscomb,334337.0,,5940.0,Data not available,Data not available,Data not available
PSRK Sudarshan,3a44a4e4,PSRK Sudarshan,1179846.0,,,Data not available,Data not available,Data not available
PT Collins,f1cb042f,PT Collins,51479.0,,,Data not available,Data not available,Data not available
PV Vuniwaqa,653a7fa8,PV Vuniwaqa,961443.0,,,Data not available,Data not available,Data not available
PVD Chameera,327b58d3,PVD Chameera,552152.0,,,Data not available,Data not available,Data not available
PW Borren,91052c96,PW Borren,36592.0,,,Data not available,Data not available,Data not available
PW Gunaratne,27410b17,PW Gunaratne,49043.0,,,Data not available,Data not available,Data not available
PWA Mulder,c96f6ac5,PWA Mulder,698189.0,,,Data not available,Data not available,Data not available
PWH de Silva,a97c8ec2,PWH de Silva,784379.0,,,Data not available,Data not available,Data not available
Pankaj Singh,e32d22f6,Pankaj Singh,32973.0,OebhJCIiVi0iUiQiKXJJyA1GIOcJeLz,,Data not available,Data not available,Data not available
Pargat Singh,d2e67105,Pargat Singh,446690.0,ceiOIGieCyJizAULKJVb1hJiiXOJQ0I,,Data not available,Data not available,Data not available
Parvez Hossain Emon,489aaf0a,Parvez Hossain Emon,1139511.0,,,Data not available,Data not available,Data not available
Pavandeep Singh,78fcc740,Pavandeep Singh,633641.0,,,Data not available,Data not available,Data not available
Praveen Santhanakrishnan,22fb205e,Praveen Santhanakrishnan,1403961.0,,,Data not available,Data not available,Data not available
Puneet Arora,c2f8f36e,Puneet Arora,1182006.0,,,Data not available,Data not available,Data not available
Q de Kock,372455c4,Q de Kock,379143.0,,,Data not available,Data not available,Data not available
Qadeer Ahmed,9ac1dc9f,Qadeer Ahmed,941959.0,,,Data not available,Data not available,Data not available
Qamar Mushtaque,fc362c5d,Qamar Mushtaque,1325906.0,,,Data not available,Data not available,Data not available
Qudratullah Mir Afzail,bd021695,Qudratullah Mir Afzail,1273280.0,,,Data not available,Data not available,Data not available
R Abdulkareem,b9e07e44,R Abdulkareem,1280658.0,,,Data not available,Data not available,Data not available
R Ashwin,495d42a5,R Ashwin,26421.0,LJiViehiIzeiOAJXKJ1iGcUIJybO0QC,,Data not available,Data not available,Data not available
R Baaleri,26c9b5be,R Baaleri,1155516.0,,,Data not available,Data not available,Data not available
R Bakum,c74c583b,R Bakum,1107671.0,,,Data not available,Data not available,Data not available
R Baruah,41b63677,R Baruah,1484462.0,,,Data not available,Data not available,Data not available
R Chandrika,0ef64bba,R Chandrika,316153.0,,,Data not available,Data not available,Data not available
R Chopra,a71d0f89,R Chopra,1388460.0,,,Data not available,Data not available,Data not available
R Clarke,8728a058,R Clarke,11724.0,,,Data not available,Data not available,Data not available
R Coker,3239c8a9,R Coker,1347287.0,,,Data not available,Data not available,Data not available
R Dianish,17e2a2d6,R Dianish,1448056.0,,,Data not available,Data not available,Data not available
R Drake,57b3c398,R Drake,1338603.0,,,Data not available,Data not available,Data not available
R Dravid,0184dc35,R Dravid,28114.0,,,Data not available,Data not available,Data not available
R Gowthaman,bfd93f9b,R Gowthaman,1273281.0,,,Data not available,Data not available,Data not available
R Hekure,c70448aa,R Hekure,646193.0,,,Data not available,Data not available,Data not available
R Jones,7413c5c6,R Jones,526449.0,,,Data not available,Data not available,Data not available
R Jones,835aa08f,Russhane Jones,1463235.0,,,Data not available,Data not available,Data not available
R Kaia,e3dd0d8e,R Kaia,392946.0,,,Data not available,Data not available,Data not available
R Klein,ff1ec94d,R Klein,594996.0,,,Data not available,Data not available,Data not available
R Lutaaya,04e0cdec,R Lutaaya,1280691.0,,,Data not available,Data not available,Data not available
R McLaren,c654af19,R McLaren,46393.0,,,Data not available,Data not available,Data not available
R Mondol,492ff0c2,R Mondol,1276980.0,,,Data not available,Data not available,Data not available
R Mutumbami,5fef85ee,R Mutumbami,235516.0,,,Data not available,Data not available,Data not available
R Ngarava,6e3f5a5c,R Ngarava,806241.0,,,Data not available,Data not available,Data not available
R Obuya,6bc04a3e,R Obuya,1380565.0,,,Data not available,Data not available,Data not available
R Panchal,91cd337c,R Panchal,469191.0,,,Data not available,Data not available,Data not available
R Parag,04a418e8,R Parag,1079434.0,JeicCLIGAXyheJ1UJbJIO0QVizOiiKi,,Data not available,Data not available,Data not available
R Powell,650d5e49,R Powell,820351.0,,,Data not available,Data not available,Data not available
R Rampaul,d68e7f48,R Rampaul,52912.0,,,Data not available,Data not available,Data not available
R Ravindra,ba5e1069,R Ravindra,959767.0,,,Data not available,Data not available,Data not available
R Rohan,baf0fc26,R Rohan,775015.0,,,Data not available,Data not available,Data not available
R Sakurano-Thomas,dd14abf5,R Sakurano-Thomas,1338602.0,,,Data not available,Data not available,Data not available
